task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device
delay,s3168,2,heat,relu,0.5,3168,0.17005861977562906,0.2271898277322022,0.1688064656481576,0.16977395215020782,False,True,True,"[0.07677, 0.04232, 0.04223]","[1.0179, -0.1238, -0.1305]",612,200,8,6,16,3,24.0,cuda
delay,s3168,2,qw,relu,0.5,3168,0.17005952717701087,0.22718914426045714,0.16880735409932007,0.16977395215020782,False,True,True,"[0.07677, 0.04232, 0.04223]","[0.7184, 0.4933, -0.0027]",612,200,8,6,16,3,42.5,cuda
delay,s3168,3,gcn,relu,0.5,3168,0.16701004276706122,0.22751328250232172,0.1692603158074354,0.166839625445786,False,True,True,"[0.05321, 0.04254, 0.04243]",[],612,200,8,6,16,3,12.9,cuda
delay,s3168,3,heat,relu,0.5,3168,0.1648935806437851,0.2291064743953527,0.16706619496714362,0.166839625445786,True,True,True,"[0.0532, 0.04249, 0.04174]","[2.3157, -0.1517, -0.148]",612,200,8,6,16,3,23.9,cuda
delay,s3168,3,qw,relu,0.5,3168,0.16600014124406065,0.22491541150741723,0.16836403483617374,0.166839625445786,True,True,True,"[0.05321, 0.04253, 0.04203]","[0.8552, -0.1, -0.0263]",612,200,8,6,16,3,42.1,cuda
delay,s3168,4,gcn,relu,0.5,3168,0.16880969700502682,0.2238144999137971,0.16607284859646548,0.16887261622057373,True,True,True,"[0.06545, 0.0413, 0.04116]",[],612,200,8,6,16,3,12.7,cuda
delay,s3168,4,heat,relu,0.5,3168,0.16878274329422557,0.22378995779532,0.16604509672653894,0.16887261622057373,True,True,True,"[0.06591, 0.0413, 0.04114]","[1.2349, -0.163, -0.1646]",612,200,8,6,16,3,24.0,cuda
delay,s3168,4,qw,relu,0.5,3168,0.16879291460986146,0.2238070200903638,0.16605584079771882,0.16887261622057373,True,True,True,"[0.06545, 0.0413, 0.04115]","[0.7534, 0.4078, 0.4455]",612,200,8,6,16,3,42.7,cuda
delay,s3168,5,gcn,relu,0.5,3168,0.17607225071785224,0.2300807748842105,0.1693316669559569,0.17610110356471453,True,True,True,"[0.06664, 0.0425, 0.0424]",[],612,200,8,6,16,3,12.8,cuda
delay,s3168,5,heat,relu,0.5,3168,0.17294609735449204,0.22845942990513635,0.1660570029365625,0.17610110356471453,True,True,True,"[0.06667, 0.04205, 0.04084]","[-0.119, 2.4247, 1.7127]",612,200,8,6,16,3,23.9,cuda
